Model run by wuxiatian using Apollo 0.3.4 on R 4.4.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_6c_1
Model description                           : LC model with 6 classes, piecewise linear range and range loss
Model run at                                : 2026-06-01 22:56:49.920892
Estimation method                           : bgw
Model diagnosis                             : Relative function convergence
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -0.525867
     reciprocal of condition number         : 7.59992e-06
Number of individuals                       : 2916
Number of rows in database                  : 17496
Number of modelled outcomes                 : 17496

Number of cores used                        :  6 
Model without mixing

LL(start)                                   : -17055.26
LL (whole model) at equal shares, LL(0)     : -24254.61
LL (whole model) at observed shares, LL(C)  : -24038.9
LL(final, whole model)                      : -16643.01
Rho-squared vs equal shares                  :  0.3138 
Adj.Rho-squared vs equal shares              :  0.3088 
Rho-squared vs observed shares               :  0.3077 
Adj.Rho-squared vs observed shares           :  0.3034 
AIC                                         :  33528.03 
BIC                                         :  34468.17 

LL(0,Class_1)                    : -24254.61
LL(final,Class_1)                : -60708.68
LL(0,Class_2)                    : -24254.61
LL(final,Class_2)                : -30779.94
LL(0,Class_3)                    : -24254.61
LL(final,Class_3)                : -27387.32
LL(0,Class_4)                    : -24254.61
LL(final,Class_4)                : -31471.52
LL(0,Class_5)                    : -24254.61
LL(final,Class_5)                : -23678.67
LL(0,Class_6)                    : -24254.61
LL(final,Class_6)                : -29417.75

Estimated parameters                        : 121
Time taken (hh:mm:ss)                       :  00:25:38.37 
     pre-estimation                         :  00:00:58.07 
     estimation                             :  00:02:16.16 
     post-estimation                        :  00:22:24.13 
Iterations                                  :  56  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)  p(2-sided)
b_loss_pw3_e                                    -5.1954e-04
b_packreplace_e                                   -0.014911
b_cellreplace_e                                   -0.015525
b_price_e                                         -0.023005
b_no_choice_f                                      0.136427
b_mileage_f                                        0.151706
b_range_pw1_f                                      0.003037
b_range_pw2_f                                     -0.010764
b_range_pw3_f                                      0.027921
b_loss_pw1_f                                      -0.036623
b_loss_pw2_f                                       0.186860
b_loss_pw3_f                                      -0.097990
b_packreplace_f                                    0.182113
b_cellreplace_f                                    0.168676
b_price_f                                          0.147214
delta_b                                           -0.102866
gamma_EV_rangeanxiety_b                            0.003117
gamma_risktaker_b                                 -0.042662
gamma_hhincome_b                                  -0.018283
gamma_ev_charge_b                                 -0.037878
gamma_knowledge_ev_b                               0.402777
gamma_evb_environment_agree_b                    6.5321e-04
gamma_evb_function_disagree_b                     -0.001682
gamma_hhveh_fuel_b                                 0.037831
gamma_veh_range_b                                 -0.046431
gamma_suv_b                                        0.018567
delta_c                                           -0.104819
gamma_EV_rangeanxiety_c                            0.015650
gamma_risktaker_c                                 -0.064218
gamma_hhincome_c                                  -0.034362
gamma_ev_charge_c                                 -0.028508
gamma_knowledge_ev_c                               0.356659
gamma_evb_environment_agree_c                      0.014850
gamma_evb_function_disagree_c                      0.015150
gamma_hhveh_fuel_c                                 0.042929
gamma_veh_range_c                                 -0.046451
gamma_suv_c                                        0.026914
delta_d                                           -0.097217
gamma_EV_rangeanxiety_d                            0.010707
gamma_risktaker_d                                 -0.030411
gamma_hhincome_d                                  -0.009755
gamma_ev_charge_d                                 -0.037336
gamma_knowledge_ev_d                               0.370618
gamma_evb_environment_agree_d                     -0.007319
gamma_evb_function_disagree_d                      0.001123
gamma_hhveh_fuel_d                                 0.028699
gamma_veh_range_d                                 -0.034522
gamma_suv_d                                        0.010794
delta_e                                           -0.086160
gamma_EV_rangeanxiety_e                            0.009421
gamma_risktaker_e                                 -0.042359
gamma_hhincome_e                                -7.7227e-04
gamma_ev_charge_e                                 -0.035530
gamma_knowledge_ev_e                               0.316623
gamma_evb_environment_agree_e                     -0.029162
gamma_evb_function_disagree_e                      0.001644
gamma_hhveh_fuel_e                                 0.039713
gamma_veh_range_e                                 -0.037890
gamma_suv_e                                        0.046926
delta_f                                           -0.211284
gamma_EV_rangeanxiety_f                           -0.055971
gamma_risktaker_f                                 -0.006958
gamma_hhincome_f                                  -0.033848
gamma_ev_charge_f                                 -0.138899
gamma_knowledge_ev_f                               1.000000
gamma_evb_environment_agree_f                      0.018867
gamma_evb_function_disagree_f                     -0.032679
gamma_hhveh_fuel_f                                 0.051420
gamma_veh_range_f                                 -0.045140
gamma_suv_f                                       -0.087780
                              gamma_evb_environment_agree_f
b_no_choice_a                                      0.022075
b_mileage_a                                       -0.063499
b_range_pw1_a                                      0.033089
b_range_pw2_a                                     -0.021825
b_range_pw3_a                                     -0.033644
b_loss_pw1_a                                      -0.018350
b_loss_pw2_a                                      -0.016146
b_loss_pw3_a                                      -0.033040
b_packreplace_a                                   -0.029887
b_cellreplace_a                                   -0.005539
b_price_a                                          0.049518
b_no_choice_b                                      0.004246
b_mileage_b                                       -0.006985
b_range_pw1_b                                    9.7577e-04
b_range_pw2_b                                      0.006077
b_range_pw3_b                                    1.4998e-04
b_loss_pw1_b                                      -0.004824
b_loss_pw2_b                                    -4.8851e-04
b_loss_pw3_b                                      -0.014260
b_packreplace_b                                    0.011155
b_cellreplace_b                                    0.005587
b_price_b                                          0.011245
b_no_choice_c                                      0.003717
b_mileage_c                                        0.009653
b_range_pw1_c                                     -0.003663
b_range_pw2_c                                      0.003814
b_range_pw3_c                                   -7.9823e-04
b_loss_pw1_c                                      -0.002850
b_loss_pw2_c                                       0.006844
b_loss_pw3_c                                      -0.009039
b_packreplace_c                                    0.036064
b_cellreplace_c                                    0.038900
b_price_c                                          0.017783
b_no_choice_d                                     -0.001312
b_mileage_d                                        0.009176
b_range_pw1_d                                     -0.006122
b_range_pw2_d                                     -0.011143
b_range_pw3_d                                     -0.010833
b_loss_pw1_d                                       0.002897
b_loss_pw2_d                                       0.001835
b_loss_pw3_d                                      -0.002651
b_packreplace_d                                    0.008892
b_cellreplace_d                                    0.006005
b_price_d                                         -0.011518
b_no_choice_e                                      0.014171
b_mileage_e                                        0.024140
b_range_pw1_e                                     -0.009897
b_range_pw2_e                                      0.024928
b_range_pw3_e                                      0.005691
b_loss_pw1_e                                       0.002013
b_loss_pw2_e                                      -0.018972
b_loss_pw3_e                                       0.015211
b_packreplace_e                                    0.037955
b_cellreplace_e                                    0.024690
b_price_e                                         -0.013727
b_no_choice_f                                      0.001604
b_mileage_f                                       -0.041869
b_range_pw1_f                                      0.022336
b_range_pw2_f                                      0.001429
b_range_pw3_f                                      0.029448
b_loss_pw1_f                                      -0.005939
b_loss_pw2_f                                       0.036915
b_loss_pw3_f                                       0.034970
b_packreplace_f                                    0.050163
b_cellreplace_f                                    0.051546
b_price_f                                         -0.047771
delta_b                                           -0.020101
gamma_EV_rangeanxiety_b                           -0.048035
gamma_risktaker_b                                 -0.003302
gamma_hhincome_b                                  -0.024332
gamma_ev_charge_b                                  0.014499
gamma_knowledge_ev_b                            -3.2102e-04
gamma_evb_environment_agree_b                      0.466107
gamma_evb_function_disagree_b                     -0.017676
gamma_hhveh_fuel_b                                 0.005811
gamma_veh_range_b                                 -0.007675
gamma_suv_b                                       -0.004289
delta_c                                           -0.024814
gamma_EV_rangeanxiety_c                           -0.049409
gamma_risktaker_c                                 -0.005879
gamma_hhincome_c                                  -0.019456
gamma_ev_charge_c                                  0.022430
gamma_knowledge_ev_c                              -0.003805
gamma_evb_environment_agree_c                      0.427281
gamma_evb_function_disagree_c                     -0.018128
gamma_hhveh_fuel_c                                 0.004222
gamma_veh_range_c                                5.3028e-04
gamma_suv_c                                       -0.014447
delta_d                                           -0.015403
gamma_EV_rangeanxiety_d                           -0.046814
gamma_risktaker_d                                 -0.005380
gamma_hhincome_d                                  -0.026577
gamma_ev_charge_d                                  0.008829
gamma_knowledge_ev_d                             6.1987e-04
gamma_evb_environment_agree_d                      0.444872
gamma_evb_function_disagree_d                     -0.020052
gamma_hhveh_fuel_d                                 0.012470
gamma_veh_range_d                                 -0.010932
gamma_suv_d                                      2.3703e-04
delta_e                                           -0.023761
gamma_EV_rangeanxiety_e                           -0.052068
gamma_risktaker_e                                4.3596e-04
gamma_hhincome_e                                  -0.025729
gamma_ev_charge_e                                  0.027650
gamma_knowledge_ev_e                              -0.014030
gamma_evb_environment_agree_e                      0.417465
gamma_evb_function_disagree_e                     -0.011447
gamma_hhveh_fuel_e                                 0.021016
gamma_veh_range_e                               -8.8746e-04
gamma_suv_e                                       -0.001352
delta_f                                           -0.100004
gamma_EV_rangeanxiety_f                           -0.077661
gamma_risktaker_f                                 -0.068852
gamma_hhincome_f                                  -0.025007
gamma_ev_charge_f                                 -0.045473
gamma_knowledge_ev_f                               0.018867
gamma_evb_environment_agree_f                      1.000000
gamma_evb_function_disagree_f                     -0.003134
gamma_hhveh_fuel_f                                 0.056393
gamma_veh_range_f                                 -0.012440
gamma_suv_f                                        0.022245
                              gamma_evb_function_disagree_f
b_no_choice_a                                      0.006375
b_mileage_a                                        0.004468
b_range_pw1_a                                     -0.009574
b_range_pw2_a                                     -0.020051
b_range_pw3_a                                     -0.021126
b_loss_pw1_a                                       0.015705
b_loss_pw2_a                                      -0.042746
b_loss_pw3_a                                       0.008553
b_packreplace_a                                   -0.034179
b_cellreplace_a                                   -0.022369
b_price_a                                          0.024573
b_no_choice_b                                     -0.004864
b_mileage_b                                       -0.005115
b_range_pw1_b                                    -5.481e-05
b_range_pw2_b                                      0.015100
b_range_pw3_b                                      0.021852
b_loss_pw1_b                                      -0.023926
b_loss_pw2_b                                      -0.011838
b_loss_pw3_b                                      -0.016634
b_packreplace_b                                    0.048385
b_cellreplace_b                                    0.039218
b_price_b                                        5.8632e-04
b_no_choice_c                                      0.026556
b_mileage_c                                        0.010607
b_range_pw1_c                                     -0.025569
b_range_pw2_c                                      0.012649
b_range_pw3_c                                     -0.014564
b_loss_pw1_c                                       0.002710
b_loss_pw2_c                                       0.015386
b_loss_pw3_c                                      -0.005528
b_packreplace_c                                    0.050337
b_cellreplace_c                                    0.054505
b_price_c                                          0.046629
b_no_choice_d                                     -0.004944
b_mileage_d                                        0.006627
b_range_pw1_d                                     -0.009239
b_range_pw2_d                                     -0.026819
b_range_pw3_d                                     -0.036466
b_loss_pw1_d                                       0.011028
b_loss_pw2_d                                      -0.001145
b_loss_pw3_d                                     2.5966e-04
b_packreplace_d                                    0.035740
b_cellreplace_d                                    0.034855
b_price_d                                         -0.031846
b_no_choice_e                                     -0.019031
b_mileage_e                                        0.009170
b_range_pw1_e                                     -0.083746
b_range_pw2_e                                      0.031681
b_range_pw3_e                                     -0.048702
b_loss_pw1_e                                       0.009059
b_loss_pw2_e                                       0.037860
b_loss_pw3_e                                       0.015333
b_packreplace_e                                   -0.061018
b_cellreplace_e                                   -0.061041
b_price_e                                          0.079337
b_no_choice_f                                     -0.013275
b_mileage_f                                       -0.038730
b_range_pw1_f                                      0.148697
b_range_pw2_f                                     -0.128530
b_range_pw3_f                                      0.081590
b_loss_pw1_f                                      -0.014122
b_loss_pw2_f                                      -0.051880
b_loss_pw3_f                                       0.008401
b_packreplace_f                                   -0.009351
b_cellreplace_f                                   -0.033794
b_price_f                                         -0.070743
delta_b                                           -0.042738
gamma_EV_rangeanxiety_b                            0.021537
gamma_risktaker_b                                 -0.016187
gamma_hhincome_b                                   0.012715
gamma_ev_charge_b                                  0.009538
gamma_knowledge_ev_b                               0.006372
gamma_evb_environment_agree_b                     -0.001492
gamma_evb_function_disagree_b                      0.539137
gamma_hhveh_fuel_b                                 0.001365
gamma_veh_range_b                                 -0.003797
gamma_suv_b                                        0.010128
delta_c                                           -0.039538
gamma_EV_rangeanxiety_c                            0.014958
gamma_risktaker_c                                 -0.007075
gamma_hhincome_c                                   0.006157
gamma_ev_charge_c                                  0.023906
gamma_knowledge_ev_c                               0.003992
gamma_evb_environment_agree_c                     -0.012156
gamma_evb_function_disagree_c                      0.503904
gamma_hhveh_fuel_c                                -0.002892
gamma_veh_range_c                                 -0.008112
gamma_suv_c                                       -0.002368
delta_d                                           -0.025393
gamma_EV_rangeanxiety_d                            0.018126
gamma_risktaker_d                                 -0.025230
gamma_hhincome_d                                   0.005138
gamma_ev_charge_d                                 -0.007732
gamma_knowledge_ev_d                               0.012590
gamma_evb_environment_agree_d                     -0.002589
gamma_evb_function_disagree_d                      0.517987
gamma_hhveh_fuel_d                                 0.006122
gamma_veh_range_d                                 -0.008429
gamma_suv_d                                        0.022573
delta_e                                           -0.021012
gamma_EV_rangeanxiety_e                            0.005280
gamma_risktaker_e                                 -0.009048
gamma_hhincome_e                                   0.014297
gamma_ev_charge_e                                 -0.002087
gamma_knowledge_ev_e                               0.022199
gamma_evb_environment_agree_e                    -7.365e-05
gamma_evb_function_disagree_e                      0.483259
gamma_hhveh_fuel_e                                -0.008441
gamma_veh_range_e                                 -0.007485
gamma_suv_e                                        0.006294
delta_f                                           -0.141781
gamma_EV_rangeanxiety_f                            0.104118
gamma_risktaker_f                                 -0.004569
gamma_hhincome_f                                   0.033646
gamma_ev_charge_f                                 -0.007201
gamma_knowledge_ev_f                              -0.032679
gamma_evb_environment_agree_f                     -0.003134
gamma_evb_function_disagree_f                      1.000000
gamma_hhveh_fuel_f                                 0.005856
gamma_veh_range_f                                  0.013812
gamma_suv_f                                        0.107166
                                         gamma_hhveh_fuel_f
b_no_choice_a                                     -0.006841
b_mileage_a                                      2.2235e-04
b_range_pw1_a                                      0.004032
b_range_pw2_a                                      0.005169
b_range_pw3_a                                     -0.028842
b_loss_pw1_a                                       0.024884
b_loss_pw2_a                                      -0.028153
b_loss_pw3_a                                      -0.025159
b_packreplace_a                                   -0.018251
b_cellreplace_a                                   -0.011010
b_price_a                                         -0.006501
b_no_choice_b                                     -0.013738
b_mileage_b                                     -9.3199e-04
b_range_pw1_b                                     -0.007607
b_range_pw2_b                                      0.001414
b_range_pw3_b                                      0.006675
b_loss_pw1_b                                      -0.017605
b_loss_pw2_b                                      -0.013076
b_loss_pw3_b                                      -0.011907
b_packreplace_b                                    0.028862
b_cellreplace_b                                    0.021246
b_price_b                                          0.003455
b_no_choice_c                                     -0.005284
b_mileage_c                                       -0.004518
b_range_pw1_c                                     -0.018013
b_range_pw2_c                                     -0.015437
b_range_pw3_c                                      0.022883
b_loss_pw1_c                                       0.004373
b_loss_pw2_c                                       0.022180
b_loss_pw3_c                                      -0.016287
b_packreplace_c                                    0.077581
b_cellreplace_c                                    0.071780
b_price_c                                          0.004380
b_no_choice_d                                     -0.009622
b_mileage_d                                        0.005109
b_range_pw1_d                                     -0.009795
b_range_pw2_d                                     -0.010390
b_range_pw3_d                                     -0.010961
b_loss_pw1_d                                    -7.6207e-04
b_loss_pw2_d                                      -0.001553
b_loss_pw3_d                                       0.001881
b_packreplace_d                                    0.006584
b_cellreplace_d                                    0.005233
b_price_d                                         -0.002643
b_no_choice_e                                     -0.001129
b_mileage_e                                        0.020957
b_range_pw1_e                                     -0.030510
b_range_pw2_e                                      0.018516
b_range_pw3_e                                     -0.017692
b_loss_pw1_e                                       0.015097
b_loss_pw2_e                                       0.014309
b_loss_pw3_e                                       0.005858
b_packreplace_e                                   -0.027890
b_cellreplace_e                                   -0.024655
b_price_e                                          0.029904
b_no_choice_f                                     -0.021851
b_mileage_f                                       -0.005823
b_range_pw1_f                                      0.070619
b_range_pw2_f                                     -0.079880
b_range_pw3_f                                     -0.057189
b_loss_pw1_f                                      -0.026637
b_loss_pw2_f                                      -0.018407
b_loss_pw3_f                                       0.041242
b_packreplace_f                                    0.041668
b_cellreplace_f                                    0.029076
b_price_f                                         -0.029472
delta_b                                           -0.338793
gamma_EV_rangeanxiety_b                           -0.071474
gamma_risktaker_b                                  0.046855
gamma_hhincome_b                                   0.065804
gamma_ev_charge_b                                  0.041296
gamma_knowledge_ev_b                               0.033784
gamma_evb_environment_agree_b                      0.024341
gamma_evb_function_disagree_b                      0.003973
gamma_hhveh_fuel_b                                 0.617964
gamma_veh_range_b                                  0.026025
gamma_suv_b                                       -0.026301
delta_c                                           -0.340410
gamma_EV_rangeanxiety_c                           -0.069667
gamma_risktaker_c                                  0.035121
gamma_hhincome_c                                   0.056901
gamma_ev_charge_c                                  0.038718
gamma_knowledge_ev_c                               0.026673
gamma_evb_environment_agree_c                      0.020836
gamma_evb_function_disagree_c                      0.008737
gamma_hhveh_fuel_c                                 0.594793
gamma_veh_range_c                                  0.023209
gamma_suv_c                                       -0.027891
delta_d                                           -0.308003
gamma_EV_rangeanxiety_d                           -0.070380
gamma_risktaker_d                                  0.043186
gamma_hhincome_d                                   0.063401
gamma_ev_charge_d                                  0.036192
gamma_knowledge_ev_d                               0.032273
gamma_evb_environment_agree_d                      0.023831
gamma_evb_function_disagree_d                     -0.002349
gamma_hhveh_fuel_d                                 0.590859
gamma_veh_range_d                                  0.027454
gamma_suv_d                                       -0.019007
delta_e                                           -0.298184
gamma_EV_rangeanxiety_e                           -0.063844
gamma_risktaker_e                                  0.047786
gamma_hhincome_e                                   0.060586
gamma_ev_charge_e                                  0.040791
gamma_knowledge_ev_e                               0.033092
gamma_evb_environment_agree_e                      0.024128
gamma_evb_function_disagree_e                     -0.003120
gamma_hhveh_fuel_e                                 0.562359
gamma_veh_range_e                                  0.022350
gamma_suv_e                                       -0.030412
delta_f                                           -0.491707
gamma_EV_rangeanxiety_f                           -0.143772
gamma_risktaker_f                                  0.123433
gamma_hhincome_f                                   0.150916
gamma_ev_charge_f                                  0.097686
gamma_knowledge_ev_f                               0.051420
gamma_evb_environment_agree_f                      0.056393
gamma_evb_function_disagree_f                      0.005856
gamma_hhveh_fuel_f                                 1.000000
gamma_veh_range_f                                  0.062787
gamma_suv_f                                       -0.018962
                                          gamma_veh_range_f
b_no_choice_a                                     -0.012171
b_mileage_a                                        0.059815
b_range_pw1_a                                     -0.028825
b_range_pw2_a                                     -0.002520
b_range_pw3_a                                     -0.020970
b_loss_pw1_a                                       0.039200
b_loss_pw2_a                                      -0.022351
b_loss_pw3_a                                       0.005710
b_packreplace_a                                   -0.008216
b_cellreplace_a                                   -0.035124
b_price_a                                         -0.009217
b_no_choice_b                                     -0.048693
b_mileage_b                                       -0.014844
b_range_pw1_b                                     -0.008478
b_range_pw2_b                                      0.003884
b_range_pw3_b                                   -9.2253e-04
b_loss_pw1_b                                      -0.038908
b_loss_pw2_b                                      -0.044719
b_loss_pw3_b                                      -0.012793
b_packreplace_b                                    0.073255
b_cellreplace_b                                    0.052726
b_price_b                                         -0.024039
b_no_choice_c                                     -0.030282
b_mileage_c                                       -0.025700
b_range_pw1_c                                     -0.028049
b_range_pw2_c                                     -0.040119
b_range_pw3_c                                     -0.001832
b_loss_pw1_c                                      -0.018908
b_loss_pw2_c                                       0.026724
b_loss_pw3_c                                       0.003094
b_packreplace_c                                    0.135040
b_cellreplace_c                                    0.129411
b_price_c                                         -0.047474
b_no_choice_d                                     -0.008519
b_mileage_d                                        0.009867
b_range_pw1_d                                     -0.007850
b_range_pw2_d                                      0.004941
b_range_pw3_d                                      0.002741
b_loss_pw1_d                                      -0.002319
b_loss_pw2_d                                      -0.007350
b_loss_pw3_d                                    -2.8154e-04
b_packreplace_d                                    0.015161
b_cellreplace_d                                    0.012315
b_price_d                                         -0.009459
b_no_choice_e                                     -0.015740
b_mileage_e                                       -0.041867
b_range_pw1_e                                   -4.2001e-04
b_range_pw2_e                                     -0.002700
b_range_pw3_e                                     -0.031174
b_loss_pw1_e                                      -0.015739
b_loss_pw2_e                                      -0.013235
b_loss_pw3_e                                      -0.008661
b_packreplace_e                                   -0.005574
b_cellreplace_e                                   -0.007996
b_price_e                                          0.016790
b_no_choice_f                                      0.057771
b_mileage_f                                        0.083454
b_range_pw1_f                                      0.089982
b_range_pw2_f                                     -0.053252
b_range_pw3_f                                      0.014736
b_loss_pw1_f                                      -0.012719
b_loss_pw2_f                                       0.048860
b_loss_pw3_f                                      -0.053994
b_packreplace_f                                    0.137737
b_cellreplace_f                                    0.137297
b_price_f                                          0.008123
delta_b                                           -0.255915
gamma_EV_rangeanxiety_b                           -0.032806
gamma_risktaker_b                                 -0.003503
gamma_hhincome_b                                  -0.051995
gamma_ev_charge_b                                 -0.037916
gamma_knowledge_ev_b                              -0.044131
gamma_evb_environment_agree_b                      0.010131
gamma_evb_function_disagree_b                      0.010562
gamma_hhveh_fuel_b                                 0.041355
gamma_veh_range_b                                  0.478619
gamma_suv_b                                       -0.001507
delta_c                                           -0.250281
gamma_EV_rangeanxiety_c                           -0.031107
gamma_risktaker_c                                 -0.027503
gamma_hhincome_c                                  -0.073724
gamma_ev_charge_c                                 -0.020206
gamma_knowledge_ev_c                              -0.049128
gamma_evb_environment_agree_c                      0.022008
gamma_evb_function_disagree_c                      0.018162
gamma_hhveh_fuel_c                                 0.044501
gamma_veh_range_c                                  0.439776
gamma_suv_c                                       -0.003182
delta_d                                           -0.228056
gamma_EV_rangeanxiety_d                           -0.031229
gamma_risktaker_d                                5.6864e-04
gamma_hhincome_d                                  -0.044600
gamma_ev_charge_d                                 -0.043184
gamma_knowledge_ev_d                              -0.034198
gamma_evb_environment_agree_d                     -0.002369
gamma_evb_function_disagree_d                      0.001519
gamma_hhveh_fuel_d                                 0.037917
gamma_veh_range_d                                  0.455512
gamma_suv_d                                     -9.8754e-04
delta_e                                           -0.220445
gamma_EV_rangeanxiety_e                           -0.031540
gamma_risktaker_e                                 -0.008086
gamma_hhincome_e                                  -0.034576
gamma_ev_charge_e                                 -0.037774
gamma_knowledge_ev_e                              -0.040625
gamma_evb_environment_agree_e                    4.7988e-04
gamma_evb_function_disagree_e                      0.003976
gamma_hhveh_fuel_e                                 0.031935
gamma_veh_range_e                                  0.424393
gamma_suv_e                                        0.015581
delta_f                                           -0.457201
gamma_EV_rangeanxiety_f                           -0.066133
gamma_risktaker_f                                  0.074705
gamma_hhincome_f                                  -0.071945
gamma_ev_charge_f                                 -0.102267
gamma_knowledge_ev_f                              -0.045140
gamma_evb_environment_agree_f                     -0.012440
gamma_evb_function_disagree_f                      0.013812
gamma_hhveh_fuel_f                                 0.062787
gamma_veh_range_f                                  1.000000
gamma_suv_f                                       -0.053124
                                                gamma_suv_f
b_no_choice_a                                     -0.035387
b_mileage_a                                        0.064566
b_range_pw1_a                                     -0.033916
b_range_pw2_a                                     -0.063670
b_range_pw3_a                                      0.021795
b_loss_pw1_a                                       0.016443
b_loss_pw2_a                                      -0.032628
b_loss_pw3_a                                       0.028481
b_packreplace_a                                    0.030929
b_cellreplace_a                                   -0.010352
b_price_a                                         -0.019142
b_no_choice_b                                      0.007860
b_mileage_b                                      5.6848e-04
b_range_pw1_b                                      0.006390
b_range_pw2_b                                      0.012183
b_range_pw3_b                                      0.023153
b_loss_pw1_b                                      -0.012500
b_loss_pw2_b                                      -0.007755
b_loss_pw3_b                                      -0.019866
b_packreplace_b                                    0.067477
b_cellreplace_b                                    0.053975
b_price_b                                          0.002605
b_no_choice_c                                      0.153698
b_mileage_c                                        0.045556
b_range_pw1_c                                      0.020441
b_range_pw2_c                                      0.096105
b_range_pw3_c                                     -0.033874
b_loss_pw1_c                                       0.053511
b_loss_pw2_c                                       0.007099
b_loss_pw3_c                                      -0.019304
b_packreplace_c                                   -0.082485
b_cellreplace_c                                   -0.068373
b_price_c                                          0.141352
b_no_choice_d                                     -0.018718
b_mileage_d                                        0.006935
b_range_pw1_d                                     -0.019144
b_range_pw2_d                                     -0.025672
b_range_pw3_d                                     -0.037870
b_loss_pw1_d                                       0.018887
b_loss_pw2_d                                       0.001754
b_loss_pw3_d                                    -8.9970e-04
b_packreplace_d                                    0.026923
b_cellreplace_d                                    0.026875
b_price_d                                         -0.030080
b_no_choice_e                                     -0.007492
b_mileage_e                                        0.047521
b_range_pw1_e                                     -0.061648
b_range_pw2_e                                     -0.036422
b_range_pw3_e                                     -0.054282
b_loss_pw1_e                                       0.026611
b_loss_pw2_e                                       0.067572
b_loss_pw3_e                                    -4.0017e-04
b_packreplace_e                                   -0.085050
b_cellreplace_e                                   -0.063300
b_price_e                                          0.084014
b_no_choice_f                                     -0.287861
b_mileage_f                                       -0.199352
b_range_pw1_f                                      0.035416
b_range_pw2_f                                     -0.087125
b_range_pw3_f                                      0.171529
b_loss_pw1_f                                      -0.113924
b_loss_pw2_f                                      -0.200974
b_loss_pw3_f                                       0.049534
b_packreplace_f                                   -0.239721
b_cellreplace_f                                   -0.274019
b_price_f                                         -0.201540
delta_b                                           -0.107831
gamma_EV_rangeanxiety_b                           -0.017903
gamma_risktaker_b                                 -0.011294
gamma_hhincome_b                                  -0.021251
gamma_ev_charge_b                                 -0.026427
gamma_knowledge_ev_b                               0.021860
gamma_evb_environment_agree_b                      0.008859
gamma_evb_function_disagree_b                      0.037318
gamma_hhveh_fuel_b                                -0.017395
gamma_veh_range_b                                  0.005032
gamma_suv_b                                        0.431525
delta_c                                           -0.106594
gamma_EV_rangeanxiety_c                           -0.030392
gamma_risktaker_c                                  0.007029
gamma_hhincome_c                                   0.013983
gamma_ev_charge_c                                 -0.033118
gamma_knowledge_ev_c                               0.039055
gamma_evb_environment_agree_c                     -0.023700
gamma_evb_function_disagree_c                      0.011325
gamma_hhveh_fuel_c                                -0.021608
gamma_veh_range_c                                  0.020514
gamma_suv_c                                        0.373576
delta_d                                           -0.094709
gamma_EV_rangeanxiety_d                           -0.024169
gamma_risktaker_d                                 -0.027117
gamma_hhincome_d                                  -0.024364
gamma_ev_charge_d                                 -0.032459
gamma_knowledge_ev_d                               0.024634
gamma_evb_environment_agree_d                      0.006922
gamma_evb_function_disagree_d                      0.024169
gamma_hhveh_fuel_d                               5.1769e-04
gamma_veh_range_d                                  0.004773
gamma_suv_d                                        0.400581
delta_e                                           -0.072237
gamma_EV_rangeanxiety_e                           -0.017037
gamma_risktaker_e                                 -0.006668
gamma_hhincome_e                                  -0.017272
gamma_ev_charge_e                                 -0.028822
gamma_knowledge_ev_e                               0.044145
gamma_evb_environment_agree_e                      0.011561
gamma_evb_function_disagree_e                      0.018160
gamma_hhveh_fuel_e                                -0.038831
gamma_veh_range_e                                 -0.001894
gamma_suv_e                                        0.352994
delta_f                                           -0.281252
gamma_EV_rangeanxiety_f                            0.069710
gamma_risktaker_f                                  0.003900
gamma_hhincome_f                                  -0.093622
gamma_ev_charge_f                                  0.012983
gamma_knowledge_ev_f                              -0.087780
gamma_evb_environment_agree_f                      0.022245
gamma_evb_function_disagree_f                      0.107166
gamma_hhveh_fuel_f                                -0.018962
gamma_veh_range_f                                 -0.053124
gamma_suv_f                                        1.000000

Robust correlation matrix:
                                              b_no_choice_a
b_no_choice_a                                      1.000000
b_mileage_a                                       -0.549735
b_range_pw1_a                                      0.786190
b_range_pw2_a                                     -0.655444
b_range_pw3_a                                     -0.567617
b_loss_pw1_a                                      -0.154448
b_loss_pw2_a                                      -0.468737
b_loss_pw3_a                                      -0.442683
b_packreplace_a                                   -0.679169
b_cellreplace_a                                    0.149313
b_price_a                                          0.721829
b_no_choice_b                                     -0.090226
b_mileage_b                                       -0.058523
b_range_pw1_b                                     -0.021609
b_range_pw2_b                                     -0.182927
b_range_pw3_b                                     -0.076210
b_loss_pw1_b                                      -0.096773
b_loss_pw2_b                                      -0.035924
b_loss_pw3_b                                       0.041932
b_packreplace_b                                    0.132451
b_cellreplace_b                                    0.147626
b_price_b                                         -0.224916
b_no_choice_c                                     -0.297349
b_mileage_c                                       -0.028445
b_range_pw1_c                                      0.035028
b_range_pw2_c                                     -0.166881
b_range_pw3_c                                     -0.102788
b_loss_pw1_c                                      -0.025592
b_loss_pw2_c                                       0.067912
b_loss_pw3_c                                      -0.117953
b_packreplace_c                                    0.174562
b_cellreplace_c                                    0.183430
b_price_c                                         -0.212991
