Model run by xnw17 using Apollo 0.3.6 on R 4.5.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_6c_1
Model description                           : LC model with 6 classes, piecewise linear range and range loss
Model run at                                : 2026-06-08 18:49:00.387496
Estimation method                           : bgw
Estimation diagnosis                        : Relative function convergence (favorable)
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -0.39362
     reciprocal of condition number         : 4.84466e-06
Number of individuals                       : 2916
Number of rows in database                  : 17496
Number of modelled outcomes                 : 17496

Number of cores used                        :  6 
Model without mixing

LL(start)                                   : -16551.37
LL (whole model) at equal shares, LL(0)     : -24254.61
LL (whole model) at observed shares, LL(C)  : -24038.9
LL(final, whole model)                      : -16537.86
Rho-squared vs equal shares                  :  0.3182 
Adj.Rho-squared vs equal shares              :  0.3132 
Rho-squared vs observed shares               :  0.312 
Adj.Rho-squared vs observed shares           :  0.3078 
AIC                                         :  33317.72 
BIC                                         :  34257.86 

LL(0,Class_1)                    : -24254.61
LL(final,Class_1)                : -63907.52
LL(0,Class_2)                    : -24254.61
LL(final,Class_2)                : -31075.07
LL(0,Class_3)                    : -24254.61
LL(final,Class_3)                : -35830.22
LL(0,Class_4)                    : -24254.61
LL(final,Class_4)                : -26200.61
LL(0,Class_5)                    : -24254.61
LL(final,Class_5)                : -23322.57
LL(0,Class_6)                    : -24254.61
LL(final,Class_6)                : -37317.31

Estimated parameters                        : 121
Time taken (hh:mm:ss)                       :  00:08:17.6 
     pre-estimation                         :  00:00:14.56 
     estimation                             :  00:00:8.63 
     post-estimation                        :  00:07:54.42 
Iterations                                  :  12  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)  p(2-sided)
b_range_pw1_e                                      0.061037
b_range_pw2_e                                      0.007840
b_range_pw3_e                                     -0.009989
b_loss_pw1_e                                       0.002829
b_loss_pw2_e                                      -0.026321
b_loss_pw3_e                                      -0.016409
b_packreplace_e                                    0.021591
b_cellreplace_e                                    0.063307
b_price_e                                         -0.039833
b_no_choice_f                                      0.101008
b_mileage_f                                        0.056711
b_range_pw1_f                                      0.108809
b_range_pw2_f                                     -0.060720
b_range_pw3_f                                      0.018513
b_loss_pw1_f                                      -0.006358
b_loss_pw2_f                                      -0.024427
b_loss_pw3_f                                       0.014612
b_packreplace_f                                    0.075553
b_cellreplace_f                                    0.051118
b_price_f                                          0.082488
delta_b                                           -0.018973
gamma_EV_rangeanxiety_b                            0.033271
gamma_risktaker_b                                  0.016879
gamma_hhincome_b                                   0.014662
gamma_ev_charge_b                                  0.022741
gamma_knowledge_ev_b                            -7.0256e-04
gamma_evb_environment_agree_b                     -0.049022
gamma_evb_function_disagree_b                      0.006292
gamma_hhveh_fuel_b                                -0.006197
gamma_veh_range_b                                  0.030526
gamma_suv_b                                       -0.076606
delta_c                                           -0.095180
gamma_EV_rangeanxiety_c                           -0.049409
gamma_risktaker_c                                 -0.073136
gamma_hhincome_c                                  -0.001010
gamma_ev_charge_c                                 -0.027665
gamma_knowledge_ev_c                              -0.022963
gamma_evb_environment_agree_c                      0.038504
gamma_evb_function_disagree_c                     -0.053195
gamma_hhveh_fuel_c                                 0.084117
gamma_veh_range_c                                  0.017203
gamma_suv_c                                        0.155208
delta_d                                           -0.025083
gamma_EV_rangeanxiety_d                            0.024315
gamma_risktaker_d                                 -0.006740
gamma_hhincome_d                                   0.025447
gamma_ev_charge_d                                  0.009340
gamma_knowledge_ev_d                               0.002596
gamma_evb_environment_agree_d                     -0.023705
gamma_evb_function_disagree_d                     -0.020864
gamma_hhveh_fuel_d                                 0.005105
gamma_veh_range_d                                  0.021416
gamma_suv_d                                       -0.041266
delta_e                                           -0.031167
gamma_EV_rangeanxiety_e                            0.023627
gamma_risktaker_e                                  0.001611
gamma_hhincome_e                                   0.013503
gamma_ev_charge_e                                  0.019126
gamma_knowledge_ev_e                               0.005718
gamma_evb_environment_agree_e                     -0.006379
gamma_evb_function_disagree_e                      0.012699
gamma_hhveh_fuel_e                              -6.0562e-04
gamma_veh_range_e                                  0.031695
gamma_suv_e                                       -0.044442
delta_f                                           -0.025408
gamma_EV_rangeanxiety_f                            0.035040
gamma_risktaker_f                                  0.023639
gamma_hhincome_f                                   0.075084
gamma_ev_charge_f                                  0.025223
gamma_knowledge_ev_f                              -0.012271
gamma_evb_environment_agree_f                     -0.025738
gamma_evb_function_disagree_f                      0.048950
gamma_hhveh_fuel_f                                -0.004416
gamma_veh_range_f                                  0.022809
gamma_suv_f                                       -0.099848
                                              b_range_pw2_c
b_no_choice_a                                     -0.008747
b_mileage_a                                        0.022704
b_range_pw1_a                                     -0.017153
b_range_pw2_a                                      0.031145
b_range_pw3_a                                      0.002815
b_loss_pw1_a                                       0.019624
b_loss_pw2_a                                       0.015106
b_loss_pw3_a                                      -0.001593
b_packreplace_a                                    0.008307
b_cellreplace_a                                   -0.007633
b_price_a                                         -0.019743
b_no_choice_b                                      0.261086
b_mileage_b                                        0.047042
b_range_pw1_b                                      0.147350
b_range_pw2_b                                      0.103696
b_range_pw3_b                                      0.206369
b_loss_pw1_b                                       0.233364
b_loss_pw2_b                                       0.143160
b_loss_pw3_b                                       0.095201
b_packreplace_b                                    0.100596
b_cellreplace_b                                    0.146996
b_price_b                                          0.135085
b_no_choice_c                                     -0.332453
b_mileage_c                                       -0.060532
b_range_pw1_c                                      0.173934
b_range_pw2_c                                      1.000000
b_range_pw3_c                                      0.305447
b_loss_pw1_c                                      -0.274238
b_loss_pw2_c                                       0.072712
b_loss_pw3_c                                      -0.115434
b_packreplace_c                                    0.121996
b_cellreplace_c                                   -0.022396
b_price_c                                         -0.480154
b_no_choice_d                                      0.061809
b_mileage_d                                       -0.045867
b_range_pw1_d                                      0.143953
b_range_pw2_d                                      0.061518
b_range_pw3_d                                      0.151828
b_loss_pw1_d                                      -0.048123
b_loss_pw2_d                                       0.001916
b_loss_pw3_d                                      -0.014691
b_packreplace_d                                   -0.010047
b_cellreplace_d                                   -0.001846
b_price_d                                         -0.011942
b_no_choice_e                                      0.075917
b_mileage_e                                       -0.022295
b_range_pw1_e                                      0.083722
b_range_pw2_e                                     -0.035628
b_range_pw3_e                                     -0.007259
b_loss_pw1_e                                      -0.004316
b_loss_pw2_e                                      -0.021257
b_loss_pw3_e                                      -0.001547
b_packreplace_e                                   -0.030692
b_cellreplace_e                                   -0.017287
b_price_e                                          0.032561
b_no_choice_f                                     -0.010634
b_mileage_f                                       -0.015401
b_range_pw1_f                                     -0.075120
b_range_pw2_f                                     -0.102038
b_range_pw3_f                                     -0.007866
b_loss_pw1_f                                       0.022471
b_loss_pw2_f                                      -0.003803
b_loss_pw3_f                                       0.008013
b_packreplace_f                                    0.012711
b_cellreplace_f                                    0.039138
b_price_f                                          0.016526
delta_b                                           -0.040031
gamma_EV_rangeanxiety_b                            0.029947
gamma_risktaker_b                                 -0.007841
gamma_hhincome_b                                   0.028167
gamma_ev_charge_b                                  0.081956
gamma_knowledge_ev_b                               0.031008
gamma_evb_environment_agree_b                      0.009573
gamma_evb_function_disagree_b                      0.052347
gamma_hhveh_fuel_b                               4.3602e-04
gamma_veh_range_b                                  0.057326
gamma_suv_b                                     -3.0725e-04
delta_c                                           -0.069527
gamma_EV_rangeanxiety_c                           -0.052289
gamma_risktaker_c                                  0.038828
gamma_hhincome_c                                  -0.023599
gamma_ev_charge_c                                 -0.065778
gamma_knowledge_ev_c                               0.021199
gamma_evb_environment_agree_c                     -0.043096
gamma_evb_function_disagree_c                      0.004170
gamma_hhveh_fuel_c                                 0.071124
gamma_veh_range_c                                  0.032523
gamma_suv_c                                       -0.118714
delta_d                                           -0.024458
gamma_EV_rangeanxiety_d                            0.025753
gamma_risktaker_d                                 -0.021128
gamma_hhincome_d                                   0.025752
gamma_ev_charge_d                                  0.023675
gamma_knowledge_ev_d                               0.008553
gamma_evb_environment_agree_d                      0.013401
gamma_evb_function_disagree_d                     -0.003823
gamma_hhveh_fuel_d                                 0.004965
gamma_veh_range_d                                  0.038815
gamma_suv_d                                       -0.014334
delta_e                                           -0.013340
gamma_EV_rangeanxiety_e                            0.017132
gamma_risktaker_e                                 -0.004188
gamma_hhincome_e                                   0.006059
gamma_ev_charge_e                                  0.011591
gamma_knowledge_ev_e                              -0.015527
gamma_evb_environment_agree_e                     -0.007859
gamma_evb_function_disagree_e                     -0.002074
gamma_hhveh_fuel_e                                 0.002811
gamma_veh_range_e                                  0.010808
gamma_suv_e                                       -0.005088
delta_f                                          8.3680e-04
gamma_EV_rangeanxiety_f                           -0.003292
gamma_risktaker_f                                 -0.035638
gamma_hhincome_f                                  -0.017590
gamma_ev_charge_f                                  0.023969
gamma_knowledge_ev_f                              -0.020981
gamma_evb_environment_agree_f                     -0.009355
gamma_evb_function_disagree_f                      0.001380
gamma_hhveh_fuel_f                                 0.005586
gamma_veh_range_f                                 -0.013358
gamma_suv_f                                        0.005887
                                              b_range_pw3_c
b_no_choice_a                                     -0.014353
b_mileage_a                                       -0.023915
b_range_pw1_a                                     -0.007678
b_range_pw2_a                                     -0.009383
b_range_pw3_a                                     -0.003190
b_loss_pw1_a                                      -0.021238
b_loss_pw2_a                                      -0.014601
b_loss_pw3_a                                    -7.0515e-04
b_packreplace_a                                    0.005440
b_cellreplace_a                                    0.011195
b_price_a                                          0.014590
b_no_choice_b                                      0.358046
b_mileage_b                                       -0.057280
b_range_pw1_b                                      0.127016
b_range_pw2_b                                      0.120347
b_range_pw3_b                                      0.524504
b_loss_pw1_b                                       0.415474
b_loss_pw2_b                                       0.344970
b_loss_pw3_b                                       0.147179
b_packreplace_b                                    0.108280
b_cellreplace_b                                    0.195530
b_price_b                                          0.110127
b_no_choice_c                                     -0.356638
b_mileage_c                                        0.269585
b_range_pw1_c                                      0.050875
b_range_pw2_c                                      0.305447
b_range_pw3_c                                      1.000000
b_loss_pw1_c                                      -0.276120
b_loss_pw2_c                                       0.112135
b_loss_pw3_c                                       0.201802
b_packreplace_c                                    0.371319
b_cellreplace_c                                    0.230880
b_price_c                                         -0.709716
b_no_choice_d                                      0.038349
b_mileage_d                                       -0.075148
b_range_pw1_d                                      0.143418
b_range_pw2_d                                      0.093505
b_range_pw3_d                                      0.259177
b_loss_pw1_d                                      -0.066831
b_loss_pw2_d                                       0.007403
b_loss_pw3_d                                      -0.029228
b_packreplace_d                                   -0.014677
b_cellreplace_d                                   -0.020147
b_price_d                                         -0.020539
b_no_choice_e                                      0.045344
b_mileage_e                                       -0.015593
b_range_pw1_e                                      0.023717
b_range_pw2_e                                     -0.008179
b_range_pw3_e                                     -0.011875
b_loss_pw1_e                                       0.019408
b_loss_pw2_e                                       0.042451
b_loss_pw3_e                                       0.011017
b_packreplace_e                                   -0.042522
b_cellreplace_e                                   -0.058006
b_price_e                                          0.002043
b_no_choice_f                                     -0.229389
b_mileage_f                                       -0.160453
b_range_pw1_f                                     -0.274579
b_range_pw2_f                                      0.008374
b_range_pw3_f                                     -0.033098
b_loss_pw1_f                                       0.001094
b_loss_pw2_f                                       0.039718
b_loss_pw3_f                                      -0.002959
b_packreplace_f                                   -0.126535
b_cellreplace_f                                   -0.002543
b_price_f                                         -0.095982
delta_b                                           -0.085709
gamma_EV_rangeanxiety_b                            0.008157
gamma_risktaker_b                                 -0.047285
gamma_hhincome_b                                   0.051370
gamma_ev_charge_b                                  0.114251
gamma_knowledge_ev_b                               0.090514
gamma_evb_environment_agree_b                      0.099123
gamma_evb_function_disagree_b                      0.098341
gamma_hhveh_fuel_b                                 0.011576
gamma_veh_range_b                                  0.127265
gamma_suv_b                                        0.157144
delta_c                                            0.081410
gamma_EV_rangeanxiety_c                            0.019650
gamma_risktaker_c                                  0.047481
gamma_hhincome_c                                  -0.031583
gamma_ev_charge_c                                 -0.077117
gamma_knowledge_ev_c                              -0.084756
gamma_evb_environment_agree_c                     -0.174981
gamma_evb_function_disagree_c                      0.102151
gamma_hhveh_fuel_c                                 0.053741
gamma_veh_range_c                                 -0.042155
gamma_suv_c                                       -0.592396
delta_d                                           -0.028351
gamma_EV_rangeanxiety_d                            0.003922
gamma_risktaker_d                                 -0.044198
gamma_hhincome_d                                   0.030445
gamma_ev_charge_d                                  0.031062
gamma_knowledge_ev_d                               0.032358
gamma_evb_environment_agree_d                      0.049418
gamma_evb_function_disagree_d                      0.037567
gamma_hhveh_fuel_d                                 0.003864
gamma_veh_range_d                                  0.053892
gamma_suv_d                                        0.040379
delta_e                                            0.021806
gamma_EV_rangeanxiety_e                           -0.010872
gamma_risktaker_e                                 -0.025595
gamma_hhincome_e                                  -0.022405
gamma_ev_charge_e                                 -0.013277
gamma_knowledge_ev_e                              -0.017189
gamma_evb_environment_agree_e                      0.014235
gamma_evb_function_disagree_e                      0.011017
gamma_hhveh_fuel_e                                -0.004879
gamma_veh_range_e                                 -0.015836
gamma_suv_e                                        0.042198
delta_f                                           -0.009359
gamma_EV_rangeanxiety_f                           -0.081762
gamma_risktaker_f                                 -0.053249
gamma_hhincome_f                                  -0.074372
gamma_ev_charge_f                                  0.027502
gamma_knowledge_ev_f                              -0.008681
gamma_evb_environment_agree_f                      0.053891
gamma_evb_function_disagree_f                     -0.047815
gamma_hhveh_fuel_f                                 0.025639
gamma_veh_range_f                                 -0.040766
gamma_suv_f                                        0.185554
                                               b_loss_pw1_c
b_no_choice_a                                      0.004905
b_mileage_a                                        0.007612
b_range_pw1_a                                      0.005651
b_range_pw2_a                                     -0.004772
b_range_pw3_a                                      0.001943
b_loss_pw1_a                                       0.005713
b_loss_pw2_a                                      -0.001844
b_loss_pw3_a                                       0.002756
b_packreplace_a                                   -0.001090
b_cellreplace_a                                   -0.001979
b_price_a                                         -0.004879
b_no_choice_b                                     -0.143287
b_mileage_b                                        0.016463
b_range_pw1_b                                     -0.052755
b_range_pw2_b                                     -0.028661
b_range_pw3_b                                     -0.116156
b_loss_pw1_b                                      -0.198090
b_loss_pw2_b                                      -0.069355
b_loss_pw3_b                                      -0.040140
b_packreplace_b                                   -0.035264
b_cellreplace_b                                   -0.056956
b_price_b                                         -0.066219
b_no_choice_c                                      0.372908
b_mileage_c                                       -0.018462
b_range_pw1_c                                     -0.161685
b_range_pw2_c                                     -0.274238
b_range_pw3_c                                     -0.276120
b_loss_pw1_c                                       1.000000
b_loss_pw2_c                                      -0.460657
b_loss_pw3_c                                       0.139026
b_packreplace_c                                   -0.052051
b_cellreplace_c                                   -0.019364
b_price_c                                          0.285682
b_no_choice_d                                     -0.071129
b_mileage_d                                        0.025740
b_range_pw1_d                                     -0.116076
b_range_pw2_d                                     -0.051154
b_range_pw3_d                                     -0.103480
b_loss_pw1_d                                      -0.012744
b_loss_pw2_d                                       0.015588
b_loss_pw3_d                                       0.012696
b_packreplace_d                                   -0.003371
b_cellreplace_d                                   -0.007556
b_price_d                                         -0.003573
b_no_choice_e                                     -0.049202
b_mileage_e                                        0.001593
b_range_pw1_e                                     -0.025755
b_range_pw2_e                                      0.010987
b_range_pw3_e                                      0.002932
b_loss_pw1_e                                      -0.037632
b_loss_pw2_e                                       0.015902
b_loss_pw3_e                                      -0.016291
b_packreplace_e                                    0.025967
b_cellreplace_e                                    0.028081
b_price_e                                         -0.016434
b_no_choice_f                                     -0.012001
b_mileage_f                                        0.016167
b_range_pw1_f                                      0.073576
b_range_pw2_f                                      0.042134
b_range_pw3_f                                     -0.016141
b_loss_pw1_f                                      -0.089116
b_loss_pw2_f                                       0.021536
b_loss_pw3_f                                      -0.012994
b_packreplace_f                                   -0.016972
b_cellreplace_f                                   -0.021090
b_price_f                                         -0.027545
delta_b                                            0.016569
gamma_EV_rangeanxiety_b                           -0.010674
gamma_risktaker_b                                 -0.003001
gamma_hhincome_b                                  -0.020233
gamma_ev_charge_b                                 -0.032864
gamma_knowledge_ev_b                              -0.015246
gamma_evb_environment_agree_b                     -0.005570
gamma_evb_function_disagree_b                     -0.028605
gamma_hhveh_fuel_b                                -0.003143
gamma_veh_range_b                                 -0.028583
gamma_suv_b                                       -0.014776
delta_c                                            0.043058
gamma_EV_rangeanxiety_c                            0.040457
gamma_risktaker_c                                  0.041796
gamma_hhincome_c                                   0.022118
gamma_ev_charge_c                                  0.046945
gamma_knowledge_ev_c                              -0.031749
gamma_evb_environment_agree_c                     -0.044988
gamma_evb_function_disagree_c                     -0.006557
gamma_hhveh_fuel_c                                -0.045914
gamma_veh_range_c                                 -0.049176
gamma_suv_c                                        0.118275
delta_d                                            0.012145
gamma_EV_rangeanxiety_d                           -0.007837
gamma_risktaker_d                                  0.014805
gamma_hhincome_d                                  -0.017412
gamma_ev_charge_d                                 -0.021525
gamma_knowledge_ev_d                              -0.016251
gamma_evb_environment_agree_d                     -0.011619
gamma_evb_function_disagree_d                     -0.005695
gamma_hhveh_fuel_d                              -9.3724e-04
gamma_veh_range_d                                 -0.025839
gamma_suv_d                                        0.010716
delta_e                                           -0.007437
gamma_EV_rangeanxiety_e                            0.001037
gamma_risktaker_e                                  0.003938
gamma_hhincome_e                                   0.007203
gamma_ev_charge_e                                 -0.002086
gamma_knowledge_ev_e                               0.007156
gamma_evb_environment_agree_e                     -0.004576
gamma_evb_function_disagree_e                      0.002343
gamma_hhveh_fuel_e                                 0.004683
gamma_veh_range_e                                  0.003912
gamma_suv_e                                       -0.002261
delta_f                                           -0.014185
gamma_EV_rangeanxiety_f                            0.001927
gamma_risktaker_f                                  0.005808
gamma_hhincome_f                                   0.015092
gamma_ev_charge_f                                 -0.024763
gamma_knowledge_ev_f                               0.015648
gamma_evb_environment_agree_f                      0.009261
gamma_evb_function_disagree_f                     -0.010462
gamma_hhveh_fuel_f                                 0.004219
gamma_veh_range_f                                  0.023060
gamma_suv_f                                       -0.014751
                                               b_loss_pw2_c
b_no_choice_a                                     -0.010323
b_mileage_a                                        0.021207
b_range_pw1_a                                     -0.016015
b_range_pw2_a                                      0.022408
b_range_pw3_a                                     -0.002687
b_loss_pw1_a                                       0.015857
b_loss_pw2_a                                       0.010745
b_loss_pw3_a                                      7.934e-06
b_packreplace_a                                    0.007897
b_cellreplace_a                                   -0.004305
b_price_a                                         -0.016805
b_no_choice_b                                      0.170649
b_mileage_b                                        0.006810
b_range_pw1_b                                      0.121185
b_range_pw2_b                                      0.113244
b_range_pw3_b                                      0.185873
b_loss_pw1_b                                       0.183880
b_loss_pw2_b                                       0.032093
b_loss_pw3_b                                       0.064518
b_packreplace_b                                    0.103285
b_cellreplace_b                                    0.111989
b_price_b                                          0.032271
b_no_choice_c                                     -0.211057
b_mileage_c                                        0.016551
b_range_pw1_c                                     -0.077006
b_range_pw2_c                                      0.072712
b_range_pw3_c                                      0.112135
b_loss_pw1_c                                      -0.460657
b_loss_pw2_c                                       1.000000
b_loss_pw3_c                                      -0.466163
b_packreplace_c                                   -0.010681
b_cellreplace_c                                   -0.020976
b_price_c                                         -0.097168
b_no_choice_d                                     -0.022603
b_mileage_d                                       -0.027799
b_range_pw1_d                                     -0.083310
b_range_pw2_d                                      0.028278
b_range_pw3_d                                     -0.007566
b_loss_pw1_d                                       0.016146
b_loss_pw2_d                                      -0.029097
b_loss_pw3_d                                       0.052304
b_packreplace_d                                   -0.022758
b_cellreplace_d                                   -0.020252
b_price_d                                       -6.1245e-04
b_no_choice_e                                      0.071639
b_mileage_e                                        0.009447
b_range_pw1_e                                      0.101137
b_range_pw2_e                                     -0.042859
b_range_pw3_e                                     -0.006977
b_loss_pw1_e                                       0.009955
b_loss_pw2_e                                      -0.057147
b_loss_pw3_e                                       0.006267
b_packreplace_e                                    0.005041
b_cellreplace_e                                    0.011239
b_price_e                                         -0.041639
b_no_choice_f                                     -0.088495
b_mileage_f                                        0.007720
b_range_pw1_f                                     -0.095825
b_range_pw2_f                                     -0.029477
b_range_pw3_f                                     -0.022764
b_loss_pw1_f                                       0.029575
b_loss_pw2_f                                      -0.068251
b_loss_pw3_f                                       0.023062
b_packreplace_f                                   -0.015472
b_cellreplace_f                                   -0.008765
b_price_f                                         -0.059346
delta_b                                           -0.032159
gamma_EV_rangeanxiety_b                            0.019893
gamma_risktaker_b                                 -0.018970
gamma_hhincome_b                                   0.031683
gamma_ev_charge_b                                  0.040315
gamma_knowledge_ev_b                               0.032546
gamma_evb_environment_agree_b                      0.004725
gamma_evb_function_disagree_b                      0.060046
gamma_hhveh_fuel_b                                 0.008066
gamma_veh_range_b                                  0.033675
gamma_suv_b                                        0.015753
delta_c                                           -0.026971
gamma_EV_rangeanxiety_c                           -0.034479
gamma_risktaker_c                                 -0.009198
gamma_hhincome_c                                  -0.011188
gamma_ev_charge_c                                  0.010222
gamma_knowledge_ev_c                               0.008527
gamma_evb_environment_agree_c                      0.058776
gamma_evb_function_disagree_c                     -0.018598
gamma_hhveh_fuel_c                                 0.016569
gamma_veh_range_c                                  0.020962
gamma_suv_c                                       -0.126251
delta_d                                           -0.007789
gamma_EV_rangeanxiety_d                            0.016874
gamma_risktaker_d                                 -0.013350
gamma_hhincome_d                                   0.017624
gamma_ev_charge_d                                 -0.001282
gamma_knowledge_ev_d                               0.004095
gamma_evb_environment_agree_d                     -0.004450
gamma_evb_function_disagree_d                     -0.009545
gamma_hhveh_fuel_d                                 0.008533
gamma_veh_range_d                                 -0.024454
gamma_suv_d                                        0.013302
delta_e                                           -0.018784
gamma_EV_rangeanxiety_e                            0.014046
gamma_risktaker_e                                 -0.010089
gamma_hhincome_e                                   0.008877
gamma_ev_charge_e                                8.8837e-04
gamma_knowledge_ev_e                              -0.006834
gamma_evb_environment_agree_e                     -0.003570
gamma_evb_function_disagree_e                      0.017404
gamma_hhveh_fuel_e                                 0.013656
gamma_veh_range_e                                  0.016945
gamma_suv_e                                       -0.017772
delta_f                                           -0.019867
gamma_EV_rangeanxiety_f                           -0.006540
gamma_risktaker_f                                 -0.005855
gamma_hhincome_f                                  2.605e-05
gamma_ev_charge_f                                 -0.003250
gamma_knowledge_ev_f                              -0.016262
gamma_evb_environment_agree_f                     -0.024079
gamma_evb_function_disagree_f                     -0.015989
gamma_hhveh_fuel_f                                 0.001394
gamma_veh_range_f                                  0.016428
gamma_suv_f                                        0.026429
                                               b_loss_pw3_c
b_no_choice_a                                      0.002194
b_mileage_a                                       -0.023398
b_range_pw1_a                                      0.007384
b_range_pw2_a                                     -0.020051
b_range_pw3_a                                     -0.002016
b_loss_pw1_a                                      -0.019641
b_loss_pw2_a                                      -0.012401
b_loss_pw3_a                                       0.004150
b_packreplace_a                                 -6.7933e-04
b_cellreplace_a                                    0.009279
b_price_a                                          0.018558
b_no_choice_b                                      0.078211
b_mileage_b                                       -0.035043
b_range_pw1_b                                      0.040246
b_range_pw2_b                                      0.012682
b_range_pw3_b                                      0.097207
b_loss_pw1_b                                       0.095954
b_loss_pw2_b                                       0.144999
b_loss_pw3_b                                      -0.046075
b_packreplace_b                                    0.030239
b_cellreplace_b                                    0.027965
b_price_b                                         -0.013744
b_no_choice_c                                      0.040039
b_mileage_c                                        0.109850
b_range_pw1_c                                     -0.012724
b_range_pw2_c                                     -0.115434
b_range_pw3_c                                      0.201802
b_loss_pw1_c                                       0.139026
b_loss_pw2_c                                      -0.466163
b_loss_pw3_c                                       1.000000
b_packreplace_c                                    0.039167
b_cellreplace_c                                    0.103145
b_price_c                                         -0.074826
b_no_choice_d                                      0.007839
b_mileage_d                                     -2.6881e-04
b_range_pw1_d                                      0.029084
b_range_pw2_d                                     -0.012231
b_range_pw3_d                                      0.038594
b_loss_pw1_d                                      -0.011839
b_loss_pw2_d                                       0.030329
b_loss_pw3_d                                      -0.031219
b_packreplace_d                                    0.004025
b_cellreplace_d                                   -0.009737
b_price_d                                          0.005957
b_no_choice_e                                     -0.024135
b_mileage_e                                       -0.004156
b_range_pw1_e                                     -0.038530
b_range_pw2_e                                      0.012356
b_range_pw3_e                                      0.001538
b_loss_pw1_e                                      -0.004754
b_loss_pw2_e                                       0.055834
b_loss_pw3_e                                      -0.023294
b_packreplace_e                                   -0.020432
b_cellreplace_e                                   -0.030627
b_price_e                                          0.005688
b_no_choice_f                                     -0.048979
b_mileage_f                                       -0.056647
b_range_pw1_f                                     -0.095216
b_range_pw2_f                                      0.037736
b_range_pw3_f                                      0.010786
b_loss_pw1_f                                       0.023651
b_loss_pw2_f                                       0.062135
b_loss_pw3_f                                      -0.090446
b_packreplace_f                                   -0.034411
b_cellreplace_f                                    0.005271
b_price_f                                         -0.036759
delta_b                                           -0.014385
gamma_EV_rangeanxiety_b                            0.001148
gamma_risktaker_b                                 -0.005190
gamma_hhincome_b                                  -0.006337
gamma_ev_charge_b                                  0.012698
gamma_knowledge_ev_b                               0.021608
gamma_evb_environment_agree_b                      0.021670
gamma_evb_function_disagree_b                      0.008312
gamma_hhveh_fuel_b                               8.1933e-04
gamma_veh_range_b                                  0.051083
gamma_suv_b                                        0.034742
delta_c                                            0.062127
gamma_EV_rangeanxiety_c                            0.012491
gamma_risktaker_c                                  0.009874
gamma_hhincome_c                                  -0.024715
gamma_ev_charge_c                                  0.002148
gamma_knowledge_ev_c                              -0.002453
gamma_evb_environment_agree_c                     -0.058389
gamma_evb_function_disagree_c                      0.033967
gamma_hhveh_fuel_c                                 0.016592
gamma_veh_range_c                                 -0.067939
gamma_suv_c                                       -0.139867
delta_d                                         -2.3589e-04
gamma_EV_rangeanxiety_d                           -0.009867
gamma_risktaker_d                                 -0.004070
gamma_hhincome_d                                  -0.003850
gamma_ev_charge_d                                  0.005126
gamma_knowledge_ev_d                               0.007806
gamma_evb_environment_agree_d                      0.005112
gamma_evb_function_disagree_d                      0.018331
gamma_hhveh_fuel_d                                -0.007569
gamma_veh_range_d                                  0.014178
gamma_suv_d                                        0.008445
delta_e                                            0.017647
gamma_EV_rangeanxiety_e                           -0.006959
gamma_risktaker_e                                 -0.001360
gamma_hhincome_e                                  -0.012612
gamma_ev_charge_e                                 -0.009418
gamma_knowledge_ev_e                               0.003164
gamma_evb_environment_agree_e                      0.006460
gamma_evb_function_disagree_e                     -0.006635
gamma_hhveh_fuel_e                                -0.010030
gamma_veh_range_e                                 -0.015232
gamma_suv_e                                        0.013911
delta_f                                            0.017022
gamma_EV_rangeanxiety_f                           -0.026919
gamma_risktaker_f                                 -0.009442
gamma_hhincome_f                                  -0.011054
gamma_ev_charge_f                                 -0.007402
gamma_knowledge_ev_f                              -0.023315
gamma_evb_environment_agree_f                      0.025878
gamma_evb_function_disagree_f                     -0.017728
gamma_hhveh_fuel_f                                -0.009595
gamma_veh_range_f                                 -0.018754
gamma_suv_f                                        0.047195
                                            b_packreplace_c
b_no_choice_a                                     -0.006823
b_mileage_a                                        0.014502
b_range_pw1_a                                     -0.007667
b_range_pw2_a                                      0.008480
b_range_pw3_a                                      0.001769
b_loss_pw1_a                                       0.006389
b_loss_pw2_a                                       0.001059
b_loss_pw3_a                                       0.008463
b_packreplace_a                                    0.013768
b_cellreplace_a                                  1.3840e-04
b_price_a                                         -0.011516
b_no_choice_b                                      0.089984
b_mileage_b                                       -0.023796
b_range_pw1_b                                     -0.012661
b_range_pw2_b                                      0.025200
b_range_pw3_b                                      0.203759
b_loss_pw1_b                                       0.142526
b_loss_pw2_b                                       0.120760
b_loss_pw3_b                                       0.092254
b_packreplace_b                                   -0.154145
b_cellreplace_b                                   -0.077112
b_price_b                                          0.083151
b_no_choice_c                                     -0.085645
b_mileage_c                                        0.201552
b_range_pw1_c                                     -0.021946
b_range_pw2_c                                      0.121996
b_range_pw3_c                                      0.371319
b_loss_pw1_c                                      -0.052051
b_loss_pw2_c                                      -0.010681
b_loss_pw3_c                                       0.039167
b_packreplace_c                                    1.000000
b_cellreplace_c                                    0.682625
b_price_c                                         -0.370156
b_no_choice_d                                      0.037921
