session_id,respID,qID,profileID,altID,obsID,choice,time_start,time_min_total,time_min_vehicle_cbc,next_veh_budget,vehicle_type,powertrain,price,range_bev,range_phev,mileage,age,operating_cost,no_choice,range,operating_cost_text
901d49792a43d5f44ae98a5c647cfb10,50,5,6634,1,299,1,2025-10-20T20:27:31Z,10.466666666666669,1.4833333333333334,35000,car,hev,28000,0,0,0.25,0.8,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
901d49792a43d5f44ae98a5c647cfb10,50,5,631,2,299,0,2025-10-20T20:27:31Z,10.466666666666669,1.4833333333333334,35000,car,bev,35000,250,0,0.6,0.4,3,0,250 miles on a full charge,3 cents per mile<br> (134.2 MPG equivalent)
901d49792a43d5f44ae98a5c647cfb10,50,5,4087,3,299,0,2025-10-20T20:27:31Z,10.466666666666669,1.4833333333333334,35000,car,gas,38500,0,0,0.5,0.4,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
901d49792a43d5f44ae98a5c647cfb10,50,5,0,4,299,0,2025-10-20T20:27:31Z,10.466666666666669,1.4833333333333334,35000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
901d49792a43d5f44ae98a5c647cfb10,50,6,4351,1,300,0,2025-10-20T20:27:31Z,10.466666666666669,1.4833333333333334,35000,car,gas,38500,0,0,0.35000000000000003,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
901d49792a43d5f44ae98a5c647cfb10,50,6,2691,2,300,0,2025-10-20T20:27:31Z,10.466666666666669,1.4833333333333334,35000,car,phev,35000,0,20,0.6,0.6000000000000001,6,0,20 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
901d49792a43d5f44ae98a5c647cfb10,50,6,7491,3,300,0,2025-10-20T20:27:31Z,10.466666666666669,1.4833333333333334,35000,car,gas,35000,0,0,0.2,0.8,15,0,NA,15 cents per mile<br> ( 28.0 MPG equivalent)
901d49792a43d5f44ae98a5c647cfb10,50,6,0,4,300,1,2025-10-20T20:27:31Z,10.466666666666669,1.4833333333333334,35000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,51,1,2157,1,301,1,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,gas,40000,0,0,0.6,0.2,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,1,7733,2,301,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,gas,40000,0,0,0.25,1,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,1,7300,3,301,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,hev,36000,0,0,0.25,0.6000000000000001,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,1,0,4,301,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,51,2,7639,1,302,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,gas,44000,0,0,0.5,0.8,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,2,6746,2,302,1,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,hev,32000,0,0,0.45,1,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,2,7552,3,302,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,phev,44000,0,20,0.30000000000000004,0.8,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,2,0,4,302,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,51,3,5219,1,303,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,phev,40000,0,10,0.45,0.8,12,0,10 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,3,6032,2,303,1,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,hev,44000,0,0,0.30000000000000004,0.4,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,3,3622,3,303,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,bev,36000,150,0,0.45,1,9,0,150 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,3,0,4,303,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,51,4,1698,1,304,1,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,bev,36000,250,0,0.35000000000000003,1,6,0,250 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,4,5549,2,304,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,bev,32000,50,0,0.4,1,12,0,50 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,4,5193,3,304,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,gas,40000,0,0,0.45,0.8,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,4,0,4,304,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,51,5,6074,1,305,1,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,hev,32000,0,0,0.4,0.4,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,5,7363,2,305,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,phev,40000,0,30.000000000000004,0.35000000000000003,0.6000000000000001,18,0,30 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,5,2950,3,305,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,hev,40000,0,0,0.6,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,5,0,4,305,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,51,6,7591,1,306,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,gas,44000,0,0,0.4,0.8,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,6,3561,2,306,1,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,gas,32000,0,0,0.4,1,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,6,6362,3,306,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,hev,32000,0,0,0.55,0.6000000000000001,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
9090dc4d21cde3d1d5b769210dd6ba02,51,6,0,4,306,0,2025-10-20T21:03:25Z,12.833333333333334,14.716666666666669,40000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,52,1,4303,1,307,1,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,gas,22500,0,0,0.30000000000000004,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,1,4395,2,307,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,gas,27500.000000000004,0,0,0.4,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,1,1702,3,307,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,hev,22500,0,0,0.30000000000000004,0.2,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,1,0,4,307,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,52,2,3468,1,308,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,hev,22500,0,0,0.25,0.2,9,0,NA,9 cents per mile<br> ( 44.4 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,2,7436,2,308,1,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,gas,27500.000000000004,0,0,0.4,0.4,15,0,NA,15 cents per mile<br> ( 28.0 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,2,6926,3,308,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,phev,22500,0,10,0.55,0.8,12,0,10 miles on a full charge,12 cents per mile<br> ( 89.0 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,2,0,4,308,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,52,3,4984,1,309,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,bev,27500.000000000004,200,0,0.6,0.8,9,0,200 miles on a full charge,9 cents per mile<br> (107.6 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,3,7645,2,309,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,gas,20000,0,0,0.35000000000000003,0.6000000000000001,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,3,5093,3,309,1,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,gas,20000,0,0,0.30000000000000004,1,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,3,0,4,309,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,52,4,1659,1,310,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,phev,25000,0,40,0.2,0.2,6,0,40 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,4,5548,2,310,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,bev,27500.000000000004,100,0,0.35000000000000003,0.2,12,0,100 miles on a full charge,12 cents per mile<br> ( 95.3 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,4,5576,3,310,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,phev,27500.000000000004,0,40,0.35000000000000003,0.2,12,0,40 miles on a full charge,12 cents per mile<br> ( 89.0 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,4,0,4,310,1,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,52,5,3302,1,311,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,hev,22500,0,0,0.5,1,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,5,2181,2,311,1,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,hev,20000,0,0,0.45,0.4,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,5,4255,3,311,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,phev,25000,0,40,0.2,0.6000000000000001,9,0,40 miles on a full charge,9 cents per mile<br> ( 80.2 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,5,0,4,311,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,52,6,3981,1,312,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,phev,20000,0,20,0.35000000000000003,0.4,9,0,20 miles on a full charge,9 cents per mile<br> ( 80.2 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,6,6853,2,312,1,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,gas,20000,0,0,0.5,0.8,12,0,NA,12 cents per mile<br> ( 30.2 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,6,4724,3,312,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,bev,27500.000000000004,250,0,0.30000000000000004,0.8,9,0,250 miles on a full charge,9 cents per mile<br> (107.6 MPG equivalent)
e06550a07b94950a92f9fd6ea5fe3724,52,6,0,4,312,0,2025-10-20T20:28:04Z,13.483333333333333,1.6,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,53,1,5416,1,313,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,hev,27500.000000000004,0,0,0.25,1,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,1,4793,2,313,1,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,gas,20000,0,0,0.45,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,1,2650,3,313,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,bev,22500,100,0,0.25,0.6000000000000001,9,0,100 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,1,0,4,313,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,53,2,5239,1,314,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,gas,27500.000000000004,0,0,0.5,0.8,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,2,6699,2,314,1,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,gas,22500,0,0,0.35000000000000003,1,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,2,84,3,314,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,bev,27500.000000000004,50,0,0.4,0.2,3,0,50 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,2,0,4,314,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,53,3,2902,1,315,1,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,hev,20000,0,0,0.55,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,3,7765,2,315,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,phev,20000,0,20,0.30000000000000004,1,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,3,530,3,315,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,bev,22500,150,0,0.6,0.6000000000000001,3,0,150 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,3,0,4,315,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,53,4,6481,1,316,1,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,gas,20000,0,0,0.35000000000000003,0.8,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,4,4220,2,316,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,phev,27500.000000000004,0,40,0.2,0.4,12,0,40 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,4,3026,3,316,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,phev,22500,0,30.000000000000004,0.2,0.8,9,0,30 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,4,0,4,316,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,53,5,7058,1,317,1,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,hev,20000,0,0,0.2,0.4,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,5,6895,2,317,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,gas,27500.000000000004,0,0,0.30000000000000004,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,5,7626,3,317,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,phev,22500,0,30.000000000000004,0.45,0.8,18,0,30 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,5,0,4,317,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,53,6,1928,1,318,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,phev,27500.000000000004,0,30.000000000000004,0.30000000000000004,0.2,9,0,30 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,6,1056,2,318,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,bev,27500.000000000004,200,0,0.55,0.2,6,0,200 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,6,1967,3,318,1,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,phev,25000,0,20,0.35000000000000003,0.2,9,0,20 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
8aac9714dfa28a1ca28e860c2969e4df,53,6,0,4,318,0,2025-10-20T20:28:41Z,13.116666666666667,0.9166666666666666,25000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
5e05938956e9fea981b135a03dde9e0e,54,1,6316,1,319,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,hev,4500,0,0,0.45,0.6000000000000001,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,1,4076,2,319,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,phev,5500,0,10,0.5,0.2,12,0,10 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,1,2594,3,319,1,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,hev,4000,0,0,0.2,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,1,0,4,319,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
5e05938956e9fea981b135a03dde9e0e,54,2,1438,1,320,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,bev,4500,250,0,0.6,0.6000000000000001,6,0,250 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,2,7093,2,320,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,phev,4000,0,20,0.25,0.4,18,0,20 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,2,3961,3,320,1,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,gas,5000,0,0,0.4,0.2,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,2,0,4,320,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
5e05938956e9fea981b135a03dde9e0e,54,3,2731,1,321,1,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,gas,5500,0,0,0.35000000000000003,0.6000000000000001,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,3,6987,2,321,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,gas,4500,0,0,0.5,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,3,6546,3,321,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,phev,4500,0,30.000000000000004,0.45,0.8,15,0,30 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,3,0,4,321,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
5e05938956e9fea981b135a03dde9e0e,54,4,4542,1,322,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,bev,4500,100,0,0.6,0.4,12,0,100 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,4,1193,2,322,1,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,bev,4000,200,0,0.45,0.4,6,0,200 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,4,672,3,322,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,bev,5500,150,0,0.5,0.8,3,0,150 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,4,0,4,322,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
5e05938956e9fea981b135a03dde9e0e,54,5,2627,1,323,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,phev,5000,0,20,0.2,0.6000000000000001,9,0,20 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,5,6942,2,323,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,hev,5000,0,0,0.4,0.2,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,5,45,3,323,1,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,bev,4000,100,0,0.30000000000000004,0.2,3,0,100 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,5,0,4,323,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
5e05938956e9fea981b135a03dde9e0e,54,6,6481,1,324,1,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,gas,4000,0,0,0.35000000000000003,0.8,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,6,6272,2,324,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,hev,5500,0,0,0.35000000000000003,0.6000000000000001,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,6,6967,3,324,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,gas,5500,0,0,0.45,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
5e05938956e9fea981b135a03dde9e0e,54,6,0,4,324,0,2025-10-20T20:34:55Z,10.483333333333333,1.5,5000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
273677bf1b785d919addf517c49a3e1a,55,1,4168,1,325,0,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,phev,49500.00000000001,0,20,0.6,0.2,12,0,20 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
273677bf1b785d919addf517c49a3e1a,55,1,6579,2,325,0,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,gas,40500,0,0,0.55,0.8,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
273677bf1b785d919addf517c49a3e1a,55,1,1325,3,325,1,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,bev,36000,100,0,0.35000000000000003,0.6000000000000001,6,0,100 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
273677bf1b785d919addf517c49a3e1a,55,1,0,4,325,0,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
273677bf1b785d919addf517c49a3e1a,55,2,3667,1,326,0,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,bev,45000,150,0,0.5,1,9,0,150 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
273677bf1b785d919addf517c49a3e1a,55,2,7640,2,326,1,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,hev,49500.00000000001,0,0,0.5,0.8,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
273677bf1b785d919addf517c49a3e1a,55,2,3228,3,326,0,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,bev,49500.00000000001,150,0,0.45,0.8,9,0,150 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
273677bf1b785d919addf517c49a3e1a,55,2,0,4,326,0,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
273677bf1b785d919addf517c49a3e1a,55,3,5900,1,327,0,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,phev,49500.00000000001,0,30.000000000000004,0.45,0.2,15,0,30 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
273677bf1b785d919addf517c49a3e1a,55,3,4844,2,327,1,2025-10-20T20:33:12Z,12.383333333333333,1.6666666666666667,45000,suv,hev,49500.00000000001,0,0,0.5,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
